pred_speed,pred_angle,true_speed,true_angle,speed_rel_error,angle_rel_error,speed_abs_error,angle_abs_error
2.576574401855468750e+02,4.827613830566406250e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.276240032166242599e-02,2.230686508119106293e-02,7.657440185546875000e+00,1.401581764221191406e-01
2.371454772949218750e+02,4.835213661193847656e+00,2.500000000000000000e+02,4.687455654144287109e+00,2.142420411109924316e-02,2.351641654968261719e-02,1.285452270507812500e+01,1.477580070495605469e-01
2.440869140625000000e+02,4.793861389160156250e+00,2.500000000000000000e+02,4.687455654144287109e+00,9.855142794549465179e-03,1.693499833345413208e-02,5.913085937500000000e+00,1.064057350158691406e-01
2.412064819335937500e+02,4.849194526672363281e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.465586386620998383e-02,2.574153989553451538e-02,8.793518066406250000e+00,1.617388725280761719e-01
2.544569244384765625e+02,4.830360412597656250e+00,2.500000000000000000e+02,4.687455654144287109e+00,7.428207434713840485e-03,2.274399809539318085e-02,4.456924438476562500e+00,1.429047584533691406e-01
2.659557495117187500e+02,4.830256462097167969e+00,2.500000000000000000e+02,4.687455654144287109e+00,2.659291587769985199e-02,2.272745408117771149e-02,1.595574951171875000e+01,1.428008079528808594e-01
2.536266784667968750e+02,4.835606575012207031e+00,2.500000000000000000e+02,4.687455654144287109e+00,6.044464185833930969e-03,2.357895113527774811e-02,3.626678466796875000e+00,1.481509208679199219e-01
2.415648040771484375e+02,4.865139484405517578e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.405865978449583054e-02,2.827925980091094971e-02,8.435195922851562500e+00,1.776838302612304688e-01
2.548217468261718750e+02,4.821087837219238281e+00,2.500000000000000000e+02,4.687455654144287109e+00,8.036244660615921021e-03,2.126822248101234436e-02,4.821746826171875000e+00,1.336321830749511719e-01
2.561724853515625000e+02,4.835236549377441406e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.028747577220201492e-02,2.352005988359451294e-02,6.172485351562500000e+00,1.477808952331542969e-01
2.528265228271484375e+02,4.775921821594238281e+00,2.500000000000000000e+02,4.687455654144287109e+00,4.710871260613203049e-03,1.407982781529426575e-02,2.826522827148437500e+00,8.846616744995117188e-02
2.517523193359375000e+02,4.767902374267578125e+00,2.500000000000000000e+02,4.687455654144287109e+00,2.920532133430242538e-03,1.280349306762218475e-02,1.752319335937500000e+00,8.044672012329101562e-02
2.614903564453125000e+02,4.831501960754394531e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.915059424936771393e-02,2.292568050324916840e-02,1.149035644531250000e+01,1.440463066101074219e-01
2.521385345458984375e+02,4.863548278808593750e+00,2.500000000000000000e+02,4.687455654144287109e+00,3.564224345609545708e-03,2.802601084113121033e-02,2.138534545898437500e+00,1.760926246643066406e-01
2.501345214843750000e+02,4.760668754577636719e+00,2.500000000000000000e+02,4.687455654144287109e+00,2.242024784209206700e-04,1.165222655981779099e-02,1.345214843750000000e-01,7.321310043334960938e-02
2.581594848632812500e+02,4.826989650726318359e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.359914150089025497e-02,2.220752462744712830e-02,8.159484863281250000e+00,1.395339965820312500e-01
2.574419860839843750e+02,4.776647567749023438e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.240331027656793594e-02,1.419533323496580124e-02,7.441986083984375000e+00,8.919191360473632812e-02
2.498084259033203125e+02,4.781639099121093750e+00,2.500000000000000000e+02,4.687455654144287109e+00,3.192901494912803173e-04,1.498976070433855057e-02,1.915740966796875000e-01,9.418344497680664062e-02
2.593313903808593750e+02,4.871212005615234375e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.555231772363185883e-02,2.924573048949241638e-02,9.331390380859375000e+00,1.837563514709472656e-01
2.549540863037109375e+02,4.796674251556396484e+00,2.500000000000000000e+02,4.687455654144287109e+00,8.256810717284679413e-03,1.738267950713634491e-02,4.954086303710937500e+00,1.092185974121093750e-01
2.654893188476562500e+02,4.867676734924316406e+00,2.500000000000000000e+02,4.687455654144287109e+00,2.581553161144256592e-02,2.868307568132877350e-02,1.548931884765625000e+01,1.802210807800292969e-01
2.479259490966796875e+02,4.765118598937988281e+00,2.500000000000000000e+02,4.687455654144287109e+00,3.456751583144068718e-03,1.236044149845838547e-02,2.074050903320312500e+00,7.766294479370117188e-02
2.588830566406250000e+02,4.749447822570800781e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.480509433895349503e-02,9.866359643638134003e-03,8.883056640625000000e+00,6.199216842651367188e-02
2.744580993652343750e+02,4.870011329650878906e+00,2.500000000000000000e+02,4.687455654144287109e+00,4.076349735260009766e-02,2.905463799834251404e-02,2.445809936523437500e+01,1.825556755065917969e-01
2.678720397949218750e+02,4.799112319946289062e+00,2.500000000000000000e+02,4.687455654144287109e+00,2.978673391044139862e-02,1.777070946991443634e-02,1.787203979492187500e+01,1.116566658020019531e-01
2.628928222656250000e+02,4.820668220520019531e+00,2.500000000000000000e+02,4.687455654144287109e+00,2.148803696036338806e-02,2.120143733918666840e-02,1.289282226562500000e+01,1.332125663757324219e-01
2.466369934082031250e+02,4.797163009643554688e+00,2.500000000000000000e+02,4.687455654144287109e+00,5.605010781437158585e-03,1.746046729385852814e-02,3.363006591796875000e+00,1.097073554992675781e-01
2.571157836914062500e+02,4.874044418334960938e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.185963954776525497e-02,2.969652414321899414e-02,7.115783691406250000e+00,1.865887641906738281e-01
2.401823120117187500e+02,4.737504005432128906e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.636281423270702362e-02,7.965442724525928497e-03,9.817687988281250000e+00,5.004835128784179688e-02
2.480513458251953125e+02,4.812927722930908203e+00,2.500000000000000000e+02,4.687455654144287109e+00,3.247756976634263992e-03,1.996949873864650726e-02,1.948654174804687500e+00,1.254720687866210938e-01
2.444324188232421875e+02,4.874107360839843750e+00,2.500000000000000000e+02,4.687455654144287109e+00,9.279302321374416351e-03,2.970654144883155823e-02,5.567581176757812500e+00,1.866517066955566406e-01
2.430134887695312500e+02,4.842934608459472656e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.164418552070856094e-02,2.474524267017841339e-02,6.986511230468750000e+00,1.554789543151855469e-01
2.713543090820312500e+02,4.753218650817871094e+00,2.500000000000000000e+02,4.687455654144287109e+00,3.559051454067230225e-02,1.046650577336549759e-02,2.135430908203125000e+01,6.576299667358398438e-02
2.591081237792968750e+02,4.892742633819580078e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.518020592629909515e-02,3.267243504524230957e-02,9.108123779296875000e+00,2.052869796752929688e-01
2.589871520996093750e+02,4.901874065399169922e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.497858669608831406e-02,3.412574902176856995e-02,8.987152099609375000e+00,2.144184112548828125e-01
2.565945739746093750e+02,4.862009525299072266e+00,2.500000000000000000e+02,4.687455654144287109e+00,1.099095679819583893e-02,2.778111025691032410e-02,6.594573974609375000e+00,1.745538711547851562e-01
2.549972534179687500e+02,4.828567028045654297e+00,2.500000000000000000e+02,4.687455654144287109e+00,8.328755386173725128e-03,2.245857194066047668e-02,4.997253417968750000e+00,1.411113739013671875e-01
2.697433166503906250e+02,4.855487346649169922e+00,2.500000000000000000e+02,4.687455654144287109e+00,3.290552645921707153e-02,2.674307301640510559e-02,1.974331665039062500e+01,1.680316925048828125e-01
2.516279296875000000e+02,4.678124427795410156e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.713216235861182213e-03,1.735816709697246552e-02,1.627929687500000000e+00,1.090645790100097656e-01
2.368361663818359375e+02,4.990877628326416016e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.193972282111644745e-02,3.241804987192153931e-02,1.316383361816406250e+01,2.036886215209960938e-01
2.276906738281250000e+02,4.959412574768066406e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.718221187591552734e-02,2.741023153066635132e-02,2.230932617187500000e+01,1.722235679626464844e-01
2.205599822998046875e+02,4.871246337890625000e+00,2.500000000000000000e+02,4.787189006805419922e+00,4.906669631600379944e-02,1.337813958525657654e-02,2.944001770019531250e+01,8.405733108520507812e-02
2.300813751220703125e+02,4.945894241333007812e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.319770842790603638e-02,2.525872178375720978e-02,1.991862487792968750e+01,1.587052345275878906e-01
2.567093811035156250e+02,4.840433120727539062e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.118230167776346207e-02,8.474064059555530548e-03,6.709381103515625000e+00,5.324411392211914062e-02
2.556264343261718750e+02,5.007646083831787109e+00,2.500000000000000000e+02,4.787189006805419922e+00,9.377390146255493164e-03,3.508683294057846069e-02,5.626434326171875000e+00,2.204570770263671875e-01
2.487078704833984375e+02,4.839402675628662109e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.153549110516905785e-03,8.310062810778617859e-03,1.292129516601562500e+00,5.221366882324218750e-02
2.572122802734375000e+02,4.838241100311279297e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.202046684920787811e-02,8.125192485749721527e-03,7.212280273437500000e+00,5.105209350585937500e-02
2.550723419189453125e+02,4.994107246398925781e+00,2.500000000000000000e+02,4.787189006805419922e+00,8.453902788460254669e-03,3.293205797672271729e-02,5.072341918945312500e+00,2.069182395935058594e-01
2.360928649902343750e+02,4.911808013916015625e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.317855879664421082e-02,1.983373053371906281e-02,1.390713500976562500e+01,1.246190071105957031e-01
2.468000946044921875e+02,4.882836341857910156e+00,2.500000000000000000e+02,4.787189006805419922e+00,5.333175882697105408e-03,1.522274594753980637e-02,3.199905395507812500e+00,9.564733505249023438e-02
2.493667755126953125e+02,4.943004608154296875e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.055374159477651119e-03,2.479882165789604187e-02,6.332244873046875000e-01,1.558156013488769531e-01
2.477479705810546875e+02,4.899343967437744141e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.753382479771971703e-03,1.785001531243324280e-02,2.252029418945312500e+00,1.121549606323242188e-01
2.564225463867187500e+02,4.875064373016357422e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.070424355566501617e-02,1.398579869419336319e-02,6.422546386718750000e+00,8.787536621093750000e-02
2.522024688720703125e+02,4.861548900604248047e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.670781385153532028e-03,1.183474436402320862e-02,2.202468872070312500e+00,7.435989379882812500e-02
2.450642852783203125e+02,4.931105136871337891e+00,2.500000000000000000e+02,4.787189006805419922e+00,8.226191624999046326e-03,2.290496230125427246e-02,4.935714721679687500e+00,1.439161300659179688e-01
2.513780212402343750e+02,4.986495971679687500e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.296702004969120026e-03,3.172068670392036438e-02,1.378021240234375000e+00,1.993069648742675781e-01
2.666313781738281250e+02,4.894573688507080078e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.771896310150623322e-02,1.709080301225185394e-02,1.663137817382812500e+01,1.073846817016601562e-01
2.563249816894531250e+02,4.949319839477539062e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.054163649678230286e-02,2.580392360687255859e-02,6.324981689453125000e+00,1.621308326721191406e-01
2.536738586425781250e+02,4.987916469573974609e+00,2.500000000000000000e+02,4.787189006805419922e+00,6.123097613453865051e-03,3.194676712155342102e-02,3.673858642578125000e+00,2.007274627685546875e-01
2.510274353027343750e+02,4.872118473052978516e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.712392200715839863e-03,1.351694390177726746e-02,1.027435302734375000e+00,8.492946624755859375e-02
2.565490417480468750e+02,4.867669105529785156e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.091506984084844589e-02,1.280880533158779144e-02,6.549041748046875000e+00,8.048009872436523438e-02
2.621163635253906250e+02,4.871818065643310547e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.019394002854824066e-02,1.346913259476423264e-02,1.211636352539062500e+01,8.462905883789062500e-02
2.601727600097656250e+02,5.003587245941162109e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.695460081100463867e-02,3.444084897637367249e-02,1.017276000976562500e+01,2.163982391357421875e-01
2.482973632812500000e+02,4.884494781494140625e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.837727777659893036e-03,1.548669487237930298e-02,1.702636718750000000e+00,9.730577468872070312e-02
2.475889892578125000e+02,4.929734230041503906e+00,2.500000000000000000e+02,4.787189006805419922e+00,4.018351435661315918e-03,2.268677577376365662e-02,2.411010742187500000e+00,1.425452232360839844e-01
2.618004455566406250e+02,4.947607994079589844e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.966740936040878296e-02,2.553147450089454651e-02,1.180044555664062500e+01,1.604189872741699219e-01
2.408683929443359375e+02,4.929483890533447266e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.521934475749731064e-02,2.264693379402160645e-02,9.131607055664062500e+00,1.422948837280273438e-01
2.386943206787109375e+02,4.915787696838378906e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.884279958903789520e-02,2.046711742877960205e-02,1.130567932128906250e+01,1.285986900329589844e-01
2.476695098876953125e+02,4.919404983520507812e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.884150180965662003e-03,2.104282565414905548e-02,2.330490112304687500e+00,1.322159767150878906e-01
2.549167633056640625e+02,4.902055740356445312e+00,2.500000000000000000e+02,4.787189006805419922e+00,8.194605819880962372e-03,1.828160881996154785e-02,4.916763305664062500e+00,1.148667335510253906e-01
2.691766052246093750e+02,4.875704765319824219e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.196100890636444092e-02,1.408771984279155731e-02,1.917660522460937500e+01,8.851575851440429688e-02
2.479826049804687500e+02,4.969455718994140625e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.362325020134449005e-03,2.900864742696285248e-02,2.017395019531250000e+00,1.822667121887207031e-01
2.546088714599609375e+02,4.896265029907226562e+00,2.500000000000000000e+02,4.787189006805419922e+00,7.681452203541994095e-03,1.735998690128326416e-02,4.608871459960937500e+00,1.090760231018066406e-01
2.579306945800781250e+02,4.915740966796875000e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.321782451122999191e-02,2.045967988669872284e-02,7.930694580078125000e+00,1.285519599914550781e-01
2.520690917968750000e+02,4.818347454071044922e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.448486328125000000e-03,4.959020763635635376e-03,2.069091796875000000e+00,3.115844726562500000e-02
2.441353607177734375e+02,4.878629684448242188e+00,2.500000000000000000e+02,4.787189006805419922e+00,9.774398989975452423e-03,1.455323584377765656e-02,5.864639282226562500e+00,9.144067764282226562e-02
2.395258636474609375e+02,4.910720825195312500e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.745689474046230316e-02,1.966069824993610382e-02,1.047413635253906250e+01,1.235318183898925781e-01
2.416104583740234375e+02,4.990205287933349609e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.398256979882717133e-02,3.231104463338851929e-02,8.389541625976562500e+00,2.030162811279296875e-01
2.341599731445312500e+02,4.985407352447509766e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.640004456043243408e-02,3.154742717742919922e-02,1.584002685546875000e+01,1.982183456420898438e-01
2.497642974853515625e+02,4.891458511352539062e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.928375372197479010e-04,1.659500598907470703e-02,2.357025146484375000e-01,1.042695045471191406e-01
2.618265991210937500e+02,4.734586715698242188e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.971099898219108582e-02,8.371914736926555634e-03,1.182659912109375000e+01,5.260229110717773438e-02
2.472279357910156250e+02,4.777721881866455078e+00,2.500000000000000000e+02,4.787189006805419922e+00,4.620106890797615051e-03,1.506739645265042782e-03,2.772064208984375000e+00,9.467124938964843750e-03
2.553833770751953125e+02,4.887135982513427734e+00,2.500000000000000000e+02,4.787189006805419922e+00,8.972295559942722321e-03,1.590705476701259613e-02,5.383377075195312500e+00,9.994697570800781250e-02
2.469516296386718750e+02,4.947999477386474609e+00,2.500000000000000000e+02,4.787189006805419922e+00,5.080617498606443405e-03,2.559377998113632202e-02,3.048370361328125000e+00,1.608104705810546875e-01
2.611576843261718750e+02,4.935838222503662109e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.859614066779613495e-02,2.365825697779655457e-02,1.115768432617187500e+01,1.486492156982421875e-01
2.473719177246093750e+02,4.962172031402587891e+00,2.500000000000000000e+02,4.787189006805419922e+00,4.380137193948030472e-03,2.784941345453262329e-02,2.628082275390625000e+00,1.749830245971679688e-01
2.291882171630859375e+02,4.937291145324707031e+00,2.500000000000000000e+02,4.787189006805419922e+00,3.468630462884902954e-02,2.388949692249298096e-02,2.081178283691406250e+01,1.501021385192871094e-01
2.372037658691406250e+02,4.929731845855712891e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.132705599069595337e-02,2.268639765679836273e-02,1.279623413085937500e+01,1.425428390502929688e-01
2.491524047851562500e+02,4.902812480926513672e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.412658719345927238e-03,1.840204745531082153e-02,8.475952148437500000e-01,1.156234741210937500e-01
2.539976501464843750e+02,4.922128677368164062e+00,2.500000000000000000e+02,4.787189006805419922e+00,6.662750151008367538e-03,2.147631533443927765e-02,3.997650146484375000e+00,1.349396705627441406e-01
2.623844604492187500e+02,4.899288177490234375e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.064076811075210571e-02,1.784113608300685883e-02,1.238446044921875000e+01,1.120991706848144531e-01
2.560669555664062500e+02,4.946124076843261719e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.011159271001815796e-02,2.529530040919780731e-02,6.066955566406250000e+00,1.589350700378417969e-01
2.485944671630859375e+02,4.913015365600585938e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.342554740607738495e-03,2.002588659524917603e-02,1.405532836914062500e+00,1.258263587951660156e-01
2.429847717285156250e+02,5.061617374420166016e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.169204711914062500e-02,4.367662966251373291e-02,7.015228271484375000e+00,2.744283676147460938e-01
2.652710876464843750e+02,4.785615444183349609e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.545181289315223694e-02,2.504402655176818371e-04,1.527108764648437500e+01,1.573562622070312500e-03
2.652304077148437500e+02,4.630445480346679688e+00,2.500000000000000000e+02,4.787189006805419922e+00,2.538401260972023010e-02,2.494650706648826599e-02,1.523040771484375000e+01,1.567435264587402344e-01
2.560085144042968750e+02,4.870652675628662109e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.001419033855199814e-02,1.328365504741668701e-02,6.008514404296875000e+00,8.346366882324218750e-02
2.563083190917968750e+02,4.960265159606933594e+00,2.500000000000000000e+02,4.787189006805419922e+00,1.051386538892984390e-02,2.754592522978782654e-02,6.308319091796875000e+00,1.730761528015136719e-01
2.782297668457031250e+02,4.971138477325439453e+00,2.500000000000000000e+02,4.886921882629394531e+00,4.704961180686950684e-02,1.340348739176988602e-02,2.822976684570312500e+01,8.421659469604492188e-02
2.624973144531250000e+02,4.966610908508300781e+00,2.500000000000000000e+02,4.886921882629394531e+00,2.082885801792144775e-02,1.268290169537067413e-02,1.249731445312500000e+01,7.968902587890625000e-02
2.519973297119140625e+02,5.000689506530761719e+00,2.500000000000000000e+02,4.886921882629394531e+00,3.328882856294512749e-03,1.810667850077152252e-02,1.997329711914062500e+00,1.137676239013671875e-01
2.431344909667968750e+02,4.991201400756835938e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.144251506775617599e-02,1.659660041332244873e-02,6.865509033203125000e+00,1.042795181274414062e-01
2.513151702880859375e+02,4.975438117980957031e+00,2.500000000000000000e+02,4.886921882629394531e+00,2.191950567066669464e-03,1.408779621124267578e-02,1.315170288085937500e+00,8.851623535156250000e-02
2.536820068359375000e+02,4.930236339569091797e+00,2.500000000000000000e+02,4.886921882629394531e+00,6.136678159236907959e-03,6.893709767609834671e-03,3.682006835937500000e+00,4.331445693969726562e-02
2.590666503906250000e+02,5.035285472869873047e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.511108409613370895e-02,2.361279726028442383e-02,9.066650390625000000e+00,1.483635902404785156e-01
2.594935913085937500e+02,5.022566795349121094e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.582265272736549377e-02,2.158855833113193512e-02,9.493591308593750000e+00,1.356449127197265625e-01
2.566236267089843750e+02,4.974166870117187500e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.103937812149524689e-02,1.388547103852033615e-02,6.623626708984375000e+00,8.724498748779296875e-02
2.438350372314453125e+02,5.010931491851806641e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.027493830770254135e-02,1.973674260079860687e-02,6.164962768554687500e+00,1.240096092224121094e-01
2.459048156738281250e+02,5.032269954681396484e+00,2.500000000000000000e+02,4.886921882629394531e+00,6.825307384133338928e-03,2.313286438584327698e-02,4.095184326171875000e+00,1.453480720520019531e-01
2.511820983886718750e+02,5.098525524139404297e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.970164012163877487e-03,3.367776423692703247e-02,1.182098388671875000e+00,2.116036415100097656e-01
2.505919647216796875e+02,5.088456153869628906e+00,2.500000000000000000e+02,4.886921882629394531e+00,9.866078617051243782e-04,3.207517415285110474e-02,5.919647216796875000e-01,2.015342712402343750e-01
2.541594238281250000e+02,5.062578201293945312e+00,2.500000000000000000e+02,4.886921882629394531e+00,6.932373158633708954e-03,2.795657142996788025e-02,4.159423828125000000e+00,1.756563186645507812e-01
2.478309326171875000e+02,5.033449649810791016e+00,2.500000000000000000e+02,4.886921882629394531e+00,3.615112276747822762e-03,2.332061715424060822e-02,2.169067382812500000e+00,1.465277671813964844e-01
2.585719909667968750e+02,5.002917766571044922e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.428665127605199814e-02,1.846131868660449982e-02,8.571990966796875000e+00,1.159958839416503906e-01
2.470984649658203125e+02,4.938350677490234375e+00,2.500000000000000000e+02,4.886921882629394531e+00,4.835891537368297577e-03,8.185146376490592957e-03,2.901535034179687500e+00,5.142879486083984375e-02
2.411050567626953125e+02,4.967792510986328125e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.482490543276071548e-02,1.287095993757247925e-02,8.894943237304687500e+00,8.087062835693359375e-02
2.576417541503906250e+02,5.064311981201171875e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.273625716567039490e-02,2.823251113295555115e-02,7.641754150390625000e+00,1.773900985717773438e-01
2.609956359863281250e+02,5.024723052978515625e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.832606084644794464e-02,2.193173766136169434e-02,1.099563598632812500e+01,1.378011703491210938e-01
2.404305725097656250e+02,4.969890117645263672e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.594904623925685883e-02,1.320480462163686752e-02,9.569427490234375000e+00,8.296823501586914062e-02
2.609139709472656250e+02,4.994514465332031250e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.818995177745819092e-02,1.712389104068279266e-02,1.091397094726562500e+01,1.075925827026367188e-01
2.612692565917968750e+02,5.011953353881835938e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.878209412097930908e-02,1.989937573671340942e-02,1.126925659179687500e+01,1.250314712524414062e-01
2.536654815673828125e+02,5.157392501831054688e+00,2.500000000000000000e+02,4.886921882629394531e+00,6.109136156737804413e-03,4.304673522710800171e-02,3.665481567382812500e+00,2.704706192016601562e-01
2.505099487304687500e+02,4.992476463317871094e+00,2.500000000000000000e+02,4.886921882629394531e+00,8.499145624227821827e-04,1.679953373968601227e-02,5.099487304687500000e-01,1.055545806884765625e-01
2.572004089355468750e+02,5.080661296844482422e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.200068183243274689e-02,3.083458542823791504e-02,7.200408935546875000e+00,1.937394142150878906e-01
2.463429412841796875e+02,5.030629158020019531e+00,2.500000000000000000e+02,4.886921882629394531e+00,6.095097865909337997e-03,2.287172339856624603e-02,3.657058715820312500e+00,1.437072753906250000e-01
2.469349060058593750e+02,5.020514488220214844e+00,2.500000000000000000e+02,4.886921882629394531e+00,5.108490120619535446e-03,2.126192301511764526e-02,3.065093994140625000e+00,1.335926055908203125e-01
2.485746154785156250e+02,4.968275070190429688e+00,2.500000000000000000e+02,4.886921882629394531e+00,2.375640906393527985e-03,1.294776145368814468e-02,1.425384521484375000e+00,8.135318756103515625e-02
2.546477813720703125e+02,4.992846012115478516e+00,2.500000000000000000e+02,4.886921882629394531e+00,7.746302057057619095e-03,1.685834862291812897e-02,4.647781372070312500e+00,1.059241294860839844e-01
2.513273468017578125e+02,5.026503562927246094e+00,2.500000000000000000e+02,4.886921882629394531e+00,2.212244784459471703e-03,2.221511304378509521e-02,1.327346801757812500e+00,1.395816802978515625e-01
2.606024475097656250e+02,5.042410850524902344e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.767074503004550934e-02,2.474683709442615509e-02,1.060244750976562500e+01,1.554889678955078125e-01
2.463670196533203125e+02,4.996574878692626953e+00,2.500000000000000000e+02,4.886921882629394531e+00,6.054967176169157028e-03,1.745181530714035034e-02,3.632980346679687500e+00,1.096529960632324219e-01
2.392495727539062500e+02,5.027766227722167969e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.791737787425518036e-02,2.241607382893562317e-02,1.075042724609375000e+01,1.408443450927734375e-01
2.575744018554687500e+02,5.028717994689941406e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.262400299310684204e-02,2.256755158305168152e-02,7.574401855468750000e+00,1.417961120605468750e-01
2.578123779296875000e+02,5.012220382690429688e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.302062999457120895e-02,1.994187571108341217e-02,7.812377929687500000e+00,1.252985000610351562e-01
2.515319671630859375e+02,5.019966125488281250e+00,2.500000000000000000e+02,4.886921882629394531e+00,2.553278580307960510e-03,2.117464877665042877e-02,1.531967163085937500e+00,1.330442428588867188e-01
2.369400482177734375e+02,4.986313819885253906e+00,2.500000000000000000e+02,4.886921882629394531e+00,2.176658622920513153e-02,1.581871695816516876e-02,1.305995178222656250e+01,9.939193725585937500e-02
2.408271636962890625e+02,4.920480251312255859e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.528806053102016449e-02,5.340979900211095810e-03,9.172836303710937500e+00,3.355836868286132812e-02
2.466451263427734375e+02,4.881737709045410156e+00,2.500000000000000000e+02,4.886921882629394531e+00,5.591456312686204910e-03,8.250868413597345352e-04,3.354873657226562500e+00,5.184173583984375000e-03
2.462834930419921875e+02,5.012191295623779297e+00,2.500000000000000000e+02,4.886921882629394531e+00,6.194178480654954910e-03,1.993724517524242401e-02,3.716506958007812500e+00,1.252694129943847656e-01
2.437977752685546875e+02,5.055632591247558594e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.033704075962305069e-02,2.685114182531833649e-02,6.202224731445312500e+00,1.687107086181640625e-01
2.480378570556640625e+02,5.038674354553222656e+00,2.500000000000000000e+02,4.886921882629394531e+00,3.270238172262907028e-03,2.415215596556663513e-02,1.962142944335937500e+00,1.517524719238281250e-01
2.504013977050781250e+02,4.961120605468750000e+00,2.500000000000000000e+02,4.886921882629394531e+00,6.689961883239448071e-04,1.180909294635057449e-02,4.013977050781250000e-01,7.419872283935546875e-02
2.504888763427734375e+02,4.988117218017578125e+00,2.500000000000000000e+02,4.886921882629394531e+00,8.147939224727451801e-04,1.610573753714561462e-02,4.888763427734375000e-01,1.011953353881835938e-01
2.449576416015625000e+02,5.080805778503417969e+00,2.500000000000000000e+02,4.886921882629394531e+00,8.403930813074111938e-03,3.085757978260517120e-02,5.042358398437500000e+00,1.938838958740234375e-01
2.430805358886718750e+02,4.950189113616943359e+00,2.500000000000000000e+02,4.886921882629394531e+00,1.153243985027074814e-02,1.006929203867912292e-02,6.919464111328125000e+00,6.326723098754882812e-02
